file,base_4.2.1_exit,head_exit
../ruchy-repl-demos/demos/repl/08-data-science/visualization/02_timeseries_prep.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/arithmetic.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/arrays.ruchy,1,1
../ruchy-repl-demos/demos/repl/08-data-science/visualization/05_summary_stats_viz.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/strings.ruchy,1,1
../ruchy-repl-demos/demos/wasm/01-basics/simple_arithmetic.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/booleans.ruchy,1,1
../ruchy-repl-demos/test_simple.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/strings_simple.ruchy,1,1
../ruchy-repl-demos/tests/test_basics_fixed.ruchy,0,0
../ruchy-repl-demos/tests/test_framework_self.ruchy,0,0
../ruchy-repl-demos/demos/wasm/01-basics/variables.ruchy,0,0
../ruchy-repl-demos/tests/test_basics.ruchy,0,0
../ruchy-repl-demos/tests/test_functions.ruchy,0,0
../ruchy-repl-demos/tests/test_repl_replays.ruchy,0,0
../ruchy-repl-demos/test_v1.27.7.ruchy,0,0
../ruchy-repl-demos/tests/test_data_science.ruchy,0,0
../ruchy-repl-demos/tests/wasm/wasm_compatibility_test.ruchy,0,0
../ruchy-repl-demos/test_v1.27.7_simple.ruchy,0,0
../ruchy-repl-demos/tests/test_wine_quality.ruchy,0,0
../ruchyruchy/backend/llvm/llvm_ir_emitter.ruchy,1,1
../ruchyruchy/backend/llvm/test_llvm.ruchy,0,0
../ruchyruchy/backend/llvm/llvm_backend_simple.ruchy,1,1
../ruchyruchy/backend/llvm/llvm_backend_working.ruchy,1,1
../ruchyruchy/backend/llvm/llvm_codegen.ruchy,1,1
../ruchyruchy/book/bootstrap/stage2/test_type_environment.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_fuzz.ruchy,0,0
../ruchyruchy/bootstrap/debugger/breakpoint_manager.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_mutation_improved.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_mutation_test.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_simple.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_accept_bug.ruchy,0,0
../ruchyruchy/bootstrap/debugger/execution_controller.ruchy,0,0
../ruchyruchy/bootstrap/debugger/parser_debugger_simple_mvp.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_properties.ruchy,0,0
../ruchyruchy/bootstrap/debugger/dap_server_portfolio.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_diff_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_diff_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_visualization_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_diff_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_portfolio_simple.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_visualization_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_ast_visualization_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_dap_server_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_dap_server_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_call_stack_visualization_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_property.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_call_stack_visualization_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_call_stack_visualization_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_improved.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_controller_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_mutation_simple.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_breakpoint_manager_fuzz.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_deterministic_replay_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_portfolio.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_deterministic_replay_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_deterministic_replay_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_refactored.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_simple.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_fuzz.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_recording_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_recording_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_recording_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_execution_control_properties.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_parse_stack_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_parse_stack_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_scope_inspector_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_parse_stack_green_simple.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_scope_inspector_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_type_error_visualization_red.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_scope_inspector_complete.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_type_error_visualization_green.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_type_error_visualization_complete.ruchy,0,0
../ruchyruchy/bootstrap/extensions/async_await.ruchy,0,0
../ruchyruchy/bootstrap/extensions/generics.ruchy,0,0
../ruchyruchy/bootstrap/extensions/error_handling.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_time_travel_navigation_red.ruchy,0,0
../ruchyruchy/bootstrap/stage0/char_stream.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_time_travel_navigation_complete.ruchy,0,0
../ruchyruchy/bootstrap/extensions/pattern_matching.ruchy,0,0
../ruchyruchy/bootstrap/debugger/test_time_travel_navigation_green.ruchy,0,0
../ruchyruchy/bootstrap/extensions/modules.ruchy,0,0
../ruchyruchy/bootstrap/stage0/lexer_cli.ruchy,0,0
../ruchyruchy/bootstrap/stage0/error_recovery.ruchy,0,0
../ruchyruchy/bootstrap/stage0/lexer.ruchy,0,0
../ruchyruchy/bootstrap/stage0/char_stream_v3.ruchy,0,0
../ruchyruchy/bootstrap/stage0/char_stream_v2.ruchy,0,0
../ruchyruchy/bootstrap/stage0/performance_test.ruchy,0,0
../ruchyruchy/bootstrap/stage0/position_tracking.ruchy,0,0
../ruchyruchy/bootstrap/stage0/self_test.ruchy,0,0
../ruchyruchy/bootstrap/stage0/lexer_error_recovery.ruchy,0,0
../ruchyruchy/bootstrap/stage0/test_lexer.ruchy,0,0
../ruchyruchy/bootstrap/stage0/test_self_tokenization.ruchy,0,0
../ruchyruchy/bootstrap/stage0/test_error_recovery_simple.ruchy,0,0
../ruchyruchy/bootstrap/stage0/test_tokenize_minimal.ruchy,0,0
../ruchyruchy/bootstrap/stage0/lexer_self_tokenization.ruchy,0,0
../ruchyruchy/bootstrap/stage0/token_enum_demo.ruchy,0,0
../ruchyruchy/bootstrap/stage0/lexer_minimal.ruchy,0,0
../ruchyruchy/bootstrap/stage0/token_working.ruchy,0,0
../ruchyruchy/bootstrap/stage0/token.ruchy,0,0
../ruchyruchy/bootstrap/stage1/ast.ruchy,0,0
../ruchyruchy/bootstrap/stage0/token_v2.ruchy,0,0
../ruchyruchy/bootstrap/stage1/ast_types_recursive.ruchy,0,0
../ruchyruchy/bootstrap/stage1/ast_types.ruchy,0,0
../ruchyruchy/bootstrap/stage0/test_error_recovery.ruchy,0,0
../ruchyruchy/bootstrap/stage1/expression_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/pratt_parser_full.ruchy,1,1
../ruchyruchy/bootstrap/stage1/ast_emit.ruchy,0,0
../ruchyruchy/bootstrap/stage1/parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/expr_parser_simple.ruchy,0,0
../ruchyruchy/bootstrap/stage1/pratt_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/program_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/recursive_descent.ruchy,0,0
../ruchyruchy/bootstrap/stage1/statement_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/self_parsing.ruchy,0,0
../ruchyruchy/bootstrap/stage1/pratt_parser_recursive.ruchy,0,0
../ruchyruchy/bootstrap/stage1/test_ast_emit.ruchy,0,0
../ruchyruchy/bootstrap/stage1/test_expr_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage1/test_pratt_parser_full.ruchy,0,0
../ruchyruchy/bootstrap/stage1/statement_parser_simple.ruchy,0,0
../ruchyruchy/bootstrap/stage1/test_roundtrip_property.ruchy,0,0
../ruchyruchy/bootstrap/stage1/roundtrip_validation.ruchy,0,0
../ruchyruchy/bootstrap/stage1/test_self_parsing.ruchy,0,0
../ruchyruchy/bootstrap/stage2/algorithm_w.ruchy,1,1
../ruchyruchy/bootstrap/stage1/test_statement_parser.ruchy,0,0
../ruchyruchy/bootstrap/stage2/algorithm_w_simplified.ruchy,0,0
../ruchyruchy/bootstrap/stage2/advanced_types.ruchy,0,0
../ruchyruchy/bootstrap/stage2/infer.ruchy,0,0
../ruchyruchy/bootstrap/stage2/self_typing.ruchy,1,1
../ruchyruchy/bootstrap/stage2/constraints.ruchy,0,0
../ruchyruchy/bootstrap/stage2/test_type_environment.ruchy,0,0
../ruchyruchy/bootstrap/stage2/test_self_typing.ruchy,0,0
../ruchyruchy/bootstrap/stage2/test_algorithm_w.ruchy,0,0
../ruchyruchy/bootstrap/stage2/test_unification.ruchy,0,0
../ruchyruchy/bootstrap/stage2/type_checker.ruchy,0,0
../ruchyruchy/bootstrap/stage2/type_environment.ruchy,0,0
../ruchyruchy/bootstrap/stage2/type_env.ruchy,0,0
../ruchyruchy/bootstrap/stage2/type_checking.ruchy,0,0
../ruchyruchy/bootstrap/stage2/unification.ruchy,0,0
../ruchyruchy/bootstrap/stage3/browser_debug_integration_green.ruchy,1,1
../ruchyruchy/bootstrap/stage2/type_system.ruchy,0,0
../ruchyruchy/bootstrap/stage3/dependency_graph.ruchy,1,1
../ruchyruchy/bootstrap/stage3/content_hasher.ruchy,1,1
../ruchyruchy/bootstrap/stage3/ast_traversal.ruchy,0,0
../ruchyruchy/bootstrap/stage2/type_errors.ruchy,0,0
../ruchyruchy/bootstrap/stage3/dwarf_generator_green.ruchy,1,1
../ruchyruchy/bootstrap/stage3/ast_mapping.ruchy,0,0
../ruchyruchy/bootstrap/stage3/incremental_builder_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/incremental_cache_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/emit.ruchy,0,0
../ruchyruchy/bootstrap/stage3/code_generator.ruchy,0,0
../ruchyruchy/bootstrap/stage3/incremental_builder.ruchy,1,1
../ruchyruchy/bootstrap/stage3/lru_cache.ruchy,1,1
../ruchyruchy/bootstrap/stage3/code_emission.ruchy,0,0
../ruchyruchy/bootstrap/stage3/incremental_cache.ruchy,1,1
../ruchyruchy/bootstrap/stage3/multi_target_compiler_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/multi_target_compiler_impl.ruchy,1,1
../ruchyruchy/bootstrap/stage3/multi_target_compiler.ruchy,1,1
../ruchyruchy/bootstrap/stage3/real_codegen.ruchy,0,0
../ruchyruchy/bootstrap/stage3/pipeline_integration.ruchy,0,0
../ruchyruchy/bootstrap/stage3/simd_runtime_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/simd_runtime.ruchy,1,1
../ruchyruchy/bootstrap/stage3/simd_types.ruchy,1,1
../ruchyruchy/bootstrap/stage3/multi_target_validation.ruchy,0,0
../ruchyruchy/bootstrap/stage3/simple_codegen.ruchy,0,0
../ruchyruchy/bootstrap/stage3/optimization.ruchy,0,0
../ruchyruchy/bootstrap/stage3/rust_emission.ruchy,0,0
../ruchyruchy/bootstrap/stage3/simd_types_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/source_map_generator_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/rust_emitter.ruchy,0,0
../ruchyruchy/bootstrap/stage3/self_compilation.ruchy,0,0
../ruchyruchy/bootstrap/stage3/thread_pool.ruchy,1,1
../ruchyruchy/bootstrap/stage3/test_pipeline_integration.ruchy,0,0
../ruchyruchy/bootstrap/stage3/tdg_system.ruchy,0,0
../ruchyruchy/bootstrap/stage3/source_map_generator_green.ruchy,1,1
../ruchyruchy/bootstrap/stage3/test_rust_emitter.ruchy,0,0
../ruchyruchy/bootstrap/stage3/wasm_closure_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_closure.ruchy,1,1
../ruchyruchy/bootstrap/stage3/test_typescript_emitter.ruchy,0,0
../ruchyruchy/bootstrap/stage3/test_self_generation.ruchy,0,0
../ruchyruchy/bootstrap/stage3/wasm_gc_memory_management.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_compiler_incremental.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_emitter_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/self_generation.ruchy,0,0
../ruchyruchy/bootstrap/stage3/wasm_emitter.ruchy,1,1
../ruchyruchy/bootstrap/stage3/typescript_emitter.ruchy,0,0
../ruchyruchy/bootstrap/stage3/wasm_gc_reference_ops_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_gc_structs_arrays_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_gc_references.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_gc_references_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_gc_reference_ops.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_gc_structs_arrays.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_types.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_simd_codegen.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_simd_codegen_refactored.ruchy,1,1
../ruchyruchy/bootstrap/stage3/wasm_types_v3125.ruchy,1,1
../ruchyruchy/bootstrap/stdlib/collections.ruchy,0,0
../ruchyruchy/bootstrap/stdlib/core_types.ruchy,0,0
../ruchyruchy/bootstrap/tooling/debug_profiler.ruchy,0,0
../ruchyruchy/bootstrap/stdlib/io_filesystem.ruchy,0,0
../ruchyruchy/bootstrap/tooling/build_system.ruchy,0,0
../ruchyruchy/bootstrap/tooling/docs_linter.ruchy,0,0
../ruchyruchy/bootstrap/stdlib/networking_concurrency.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_003_test_ch01_example_03_variable_with_main.ruchy,0,0
../ruchyruchy/bootstrap/tooling/language_server.ruchy,0,0
../ruchyruchy/compiler/incremental/incremental_compiler.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_004_test_ch01_example_04_direct_println_no_main.ruchy,0,0
../ruchyruchy/bootstrap/stdlib/final_integration.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_001_test_ch01_example_01_hello_world_with_main.ruchy,0,0
../ruchyruchy/community/plugins/plugin_registry.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_002_test_ch01_example_02_multiple_prints_with_main.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_005_test_ch01_example_05_variable_storage_no_main.ruchy,0,0
../ruchyruchy/community/content/content_management.ruchy,0,0
../ruchyruchy/community/plugins/plugin_system.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_01_hello_world/test_006_test_ch01_example_06_sequential_output_no_main.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_02_variables/test_001_test_ch02_example_01_basic_integer.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_02_variables/test_002_test_ch02_example_02_string_variable.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_02_variables/test_003_test_ch02_example_03_multiple_vars_arithmetic.ruchy,0,0
../ruchyruchy/community/workshops/conference_kit.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_02_variables/test_004_test_ch02_example_04_float_calculations.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_02_variables/test_005_test_ch02_example_05_variable_scope.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_03_functions/test_001_test_ch03_example_01_basic_function.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_03_functions/test_004_test_ch03_example_04_nested_calls.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_03_functions/test_003_test_ch03_example_03_function_with_types.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_03_functions/test_002_test_ch03_example_02_function_with_return.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_001_test_ch04_example_01_calculator.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_002_test_ch04_example_02_user_validation.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_004_test_ch04_example_04_configuration.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_003_test_ch04_example_03_score_processing.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_006_test_ch04_example_06_test_driven.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_002_test_ch05_example_02_for_loop.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_04_practical_patterns/test_005_test_ch04_example_05_state_machine.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_001_test_ch05_example_01_while_loop.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_003_test_ch05_example_03_loop_with_break.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_004_test_ch05_example_04_loop_with_continue.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_001_test_ch06_example_01_basic_strings.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_005_test_ch05_example_05_nested_loops.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_003_test_ch06_example_03_mixed_data_types.ruchy,1,1
../ruchyruchy/conformance/ruchy_test_suite/chapter_05_loops/test_006_test_ch05_example_06_accumulation.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_002_test_ch06_example_02_multiple_strings.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_005_test_ch06_example_05_tuples.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_004_test_ch06_example_04_string_methods.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_007_test_ch06_example_07_array_indexing.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_006_test_ch06_example_06_arrays.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_008_test_ch06_example_08_array_arithmetic.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_06_data_structures/test_009_test_ch06_example_09_mixed_type_tuples.ruchy,1,1
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_001_test_ch10_example_01_simple_output.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_002_test_ch10_example_02_formatted_output.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_004_test_ch10_example_04_fstring.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_003_test_ch10_example_03_interactive_menu.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_006_test_ch10_example_06_report_function.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_005_test_ch10_example_05_fstring_multiple.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_008_test_ch10_example_08_tuple_output.ruchy,0,0
../ruchyruchy/conformance/ruchy_test_suite/chapter_10_io/test_007_test_ch10_example_07_array_output.ruchy,0,0
../ruchyruchy/discovery/cicd_integration.ruchy,0,0
../ruchyruchy/discovery/differential_testing.ruchy,0,0
../ruchyruchy/discovery/framework_simple.ruchy,0,0
../ruchyruchy/discovery/coverage_guided.ruchy,0,0
../ruchyruchy/discovery/documentation_user_guide.ruchy,0,0
../ruchyruchy/discovery/metamorphic_testing.ruchy,0,0
../ruchyruchy/discovery/fuzzing.ruchy,0,0
../ruchyruchy/discovery/mutation_testing.ruchy,0,0
../ruchyruchy/discovery/performance_optimization.ruchy,0,0
../ruchyruchy/docs/research/WASM_006_INCREMENTAL_GREEN_COMPLETE.ruchy,1,1
../ruchyruchy/discovery/final_integration_testing.ruchy,0,0
../ruchyruchy/discovery/performance_profiling.ruchy,0,0
../ruchyruchy/discovery/real_world_injection.ruchy,0,0
../ruchyruchy/discovery/property_testing.ruchy,0,0
../ruchyruchy/discovery/ruchydbg_perf_viz.ruchy,0,0
../ruchyruchy/discovery/system_closure_retrospective.ruchy,0,0
../ruchyruchy/discovery/yaml_report_generation.ruchy,0,0
../ruchyruchy/education/interactive/simd_image_processing.ruchy,1,1
../ruchyruchy/discovery/ruchydbg_auto_detect.ruchy,0,0
../ruchyruchy/education/interactive/simd_linear_algebra.ruchy,1,1
../ruchyruchy/education/interactive/simd_physics_simulation.ruchy,1,1
../ruchyruchy/education/interactive/ast_explorer.ruchy,0,0
../ruchyruchy/education/interactive/code_generation_visualizer.ruchy,0,0
../ruchyruchy/education/interactive/simd_basic_operations.ruchy,1,1
../ruchyruchy/examples/type_aware_tracing_demo.ruchy,0,0
../ruchyruchy/examples/wasm/counter-app/counter.ruchy,1,1
../ruchyruchy/interactive/playground/playground-backend-simple.ruchy,1,1
../ruchyruchy/education/interactive/tokenization_tutorial.ruchy,0,0
../ruchyruchy/interactive/debugging/debugging_tools.ruchy,0,0
../ruchyruchy/education/interactive/type_inference_playground.ruchy,0,0
../ruchyruchy/interactive/playground/playground-test.ruchy,0,0
../ruchyruchy/tests/jit_integration/programs/arithmetic.ruchy,0,0
../ruchyruchy/interactive/playground/ruchy-integration.ruchy,0,0
../ruchyruchy/tests/jit_integration/programs/arrays.ruchy,0,0
../ruchyruchy/performance/optimization/optimization_passes.ruchy,0,0
../ruchyruchy/interactive/tutorials/guided-tutorial-system.ruchy,0,0
../ruchyruchy/infrastructure/development/ide_integration.ruchy,0,0
../ruchyruchy/performance/parallel/parallel_compiler.ruchy,0,0
../ruchyruchy/tests/jit_integration/programs/functions.ruchy,0,0
../ruchyruchy/scripts/tdd-harness.ruchy,0,0
../ruchyruchy/tests/jit_integration/programs/control_flow.ruchy,0,0
../ruchyruchy/tests/jit_integration/programs/complex.ruchy,0,0
../ruchyruchy/tools/ruchy_profile/main.ruchy,1,1
../ruchyruchy/tools/ruchy_doc/documentation_engine.ruchy,0,0
../ruchyruchy/tools/ruchy_lint/security_rules.ruchy,0,0
../ruchyruchy/tools/ruchy_format/formatting_engine.ruchy,0,0
../ruchyruchy/tools/ruchy_lint/main.ruchy,0,0
../ruchyruchy/tools/ruchy_prove/main.ruchy,0,0
../ruchyruchy/types/advanced/advanced_types_working.ruchy,0,0
../ruchyruchy/tools/ruchy_format/main.ruchy,0,0
../ruchyruchy/tools/ruchy_prove/smt_integration.ruchy,0,0
../ruchyruchy/tools/ruchy_profile/performance_engine.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_bootstrap_timing_red.ruchy,1,1
../ruchyruchy/tools/ruchy_doc/main.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_baseline_measurements_red.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_timing_simple_green.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_baseline_measurements_green.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_statistical_framework_green.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_timing_simple_red.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_timing_simple_refactor.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_baseline_measurements_refactor.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_statistical_framework_red.ruchy,0,0
../ruchyruchy/tools/ruchy_repl/main.ruchy,0,0
../ruchyruchy/validation/benchmarks/test_statistical_framework_refactor.ruchy,0,0
../ruchyruchy/validation/benchmarks/performance_benchmark_suite.ruchy,0,0
../ruchyruchy/validation/box_tests/test_box_verification.ruchy,0,0
../ruchyruchy/validation/box_tests/test_enum_with_enum_and_box.ruchy,0,0
../ruchyruchy/validation/box_tests/test_box_in_enum_exact.ruchy,0,0
../ruchyruchy/validation/box_tests/test_box_expr_simple.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/bug_reproduction_enum_in_tuple.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/bug_reproduction_enum_tuple.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/bug_reproduction_loop_mut_tuple.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/bug_reproduction_string_nth.ruchy,0,0
../ruchyruchy/validation/boundary_analysis_framework.ruchy,0,0
../ruchyruchy/validation/bugs/ruchy_fmt_struct_bug.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/bug_reproduction_tuple_destructuring.ruchy,0,0
../ruchyruchy/validation/bug_reproductions/test_bug_38_fixed.ruchy,0,0
../ruchyruchy/validation/dogfood_test.ruchy,1,1
../ruchyruchy/validation/debugging/ruchydbg.ruchy,0,0
../ruchyruchy/validation/debugging/test_real_ruchy_files.ruchy,0,0
../ruchyruchy/validation/debugging/crash_analyzer.ruchy,0,0
../ruchyruchy/validation/educational/examples/expert/complete_validation_framework.ruchy,1,1
../ruchyruchy/validation/educational/examples/foundation/parser_basics.ruchy,0,0
../ruchyruchy/validation/debugging/time_travel_debugger.ruchy,0,0
../ruchyruchy/validation/educational/automated_quality_monitor.ruchy,0,0
../ruchyruchy/validation/educational/examples/foundation/lexer_basics_simple.ruchy,0,0
../ruchyruchy/validation/educational/examples/advanced/fuzz_testing.ruchy,1,1
../ruchyruchy/validation/coverage/baseline_coverage_analyzer.ruchy,0,0
../ruchyruchy/validation/educational/examples/intermediate/property_testing.ruchy,1,1
../ruchyruchy/validation/educational/examples/foundation/types_intro.ruchy,0,0
../ruchyruchy/validation/debugging/test_source_maps.ruchy,0,0
../ruchyruchy/validation/coverage/coverage_gap_filling.ruchy,0,0
../ruchyruchy/validation/educational/progressive_learning_system.ruchy,1,1
../ruchyruchy/validation/educational/quality_metrics_system.ruchy,1,1
../ruchyruchy/validation/educational/examples/intermediate/validation_techniques.ruchy,0,0
../ruchyruchy/validation/educational/zero_defect_validation.ruchy,1,1
../ruchyruchy/validation/educational/quality-gates-simple.ruchy,0,0
../ruchyruchy/validation/debugging/test_record_replay.ruchy,0,0
../ruchyruchy/validation/education/tokenization_tutorial_test.ruchy,0,0
../ruchyruchy/validation/differential/differential_testing_framework.ruchy,0,0
